Image,Type,Code,Value,Path
S503_002,Emotion,2,1,images/S503_002.png
S503_006,Emotion,6,1,images/S503_006.png
S504_001,Emotion,1,1,images/S504_001.png
S504_002,Emotion,2,1,images/S504_002.png
S504_004,Emotion,4,1,images/S504_004.png
S504_006,Emotion,6,1,images/S504_006.png
S505_002,Emotion,2,1,images/S505_002.png
S505_006,Emotion,6,1,images/S505_006.png
S506_001,Emotion,1,1,images/S506_001.png
S506_002,Emotion,2,1,images/S506_002.png
S506_004,Emotion,4,1,images/S506_004.png
S506_006,Emotion,6,1,images/S506_006.png
S895_002,Emotion,2,1,images/S895_002.png
S999_001,Emotion,1,1,images/S999_001.png
S999_003,Emotion,4,1,images/S999_003.png
